6.002353e+02,4.292718e-02
6.007174e+02,4.308262e-02
6.011995e+02,4.321872e-02
6.016816e+02,4.330800e-02
6.021638e+02,4.333253e-02
6.026459e+02,4.328908e-02
6.031280e+02,4.318878e-02
6.036101e+02,4.305295e-02
6.040922e+02,4.290392e-02
6.045743e+02,4.276152e-02
6.050565e+02,4.263719e-02
6.055386e+02,4.253409e-02
6.060207e+02,4.244961e-02
6.065028e+02,4.237928e-02
6.069849e+02,4.231832e-02
6.074670e+02,4.226222e-02
6.079492e+02,4.220631e-02
6.084313e+02,4.214464e-02
6.089134e+02,4.207093e-02
6.093955e+02,4.198026e-02
6.098776e+02,4.187261e-02
6.103597e+02,4.175390e-02
6.108419e+02,4.163573e-02
6.113240e+02,4.153129e-02
6.118061e+02,4.145186e-02
6.122882e+02,4.140228e-02
6.127703e+02,4.138038e-02
6.132524e+02,4.137848e-02
6.137346e+02,4.138935e-02
6.142167e+02,4.140935e-02
6.146988e+02,4.144223e-02
6.151809e+02,4.149808e-02
6.156630e+02,4.158978e-02
6.161451e+02,4.172884e-02
6.166273e+02,4.192027e-02
6.171094e+02,4.216165e-02
6.175915e+02,4.244413e-02
6.180736e+02,4.275768e-02
6.185557e+02,4.309470e-02
6.190378e+02,4.345446e-02
6.195200e+02,4.384256e-02
6.200021e+02,4.426930e-02
6.204842e+02,4.474529e-02
6.209663e+02,4.527735e-02
6.214484e+02,4.586663e-02
6.219305e+02,4.650822e-02
6.224127e+02,4.719309e-02
6.228948e+02,4.790961e-02
6.233769e+02,4.864561e-02
6.238590e+02,4.939125e-02
6.243411e+02,5.013874e-02
6.248232e+02,5.088420e-02
6.253054e+02,5.162743e-02
6.257875e+02,5.236913e-02
6.262696e+02,5.310559e-02
6.267517e+02,5.382312e-02
6.272338e+02,5.448831e-02
6.277159e+02,5.504772e-02
6.281981e+02,5.543315e-02
6.286802e+02,5.556636e-02
6.291623e+02,5.538338e-02
6.296444e+02,5.485068e-02
6.301265e+02,5.397505e-02
6.306086e+02,5.280659e-02
6.310908e+02,5.142791e-02
6.315729e+02,4.994351e-02
6.320550e+02,4.845301e-02
6.325371e+02,4.704418e-02
6.330192e+02,4.578562e-02
6.335013e+02,4.471770e-02
6.339835e+02,4.385836e-02
6.344656e+02,4.320408e-02
6.349477e+02,4.273520e-02
6.354298e+02,4.241950e-02
6.359119e+02,4.221617e-02
6.363940e+02,4.208477e-02
6.368762e+02,4.198570e-02
6.373583e+02,4.188830e-02
6.378404e+02,4.177447e-02
6.383225e+02,4.163959e-02
6.388046e+02,4.149068e-02
6.392867e+02,4.134124e-02
6.397689e+02,4.120839e-02
6.402510e+02,4.110548e-02
6.407331e+02,4.103988e-02
6.412152e+02,4.101388e-02
6.416973e+02,4.102477e-02
6.421794e+02,4.106858e-02
6.426616e+02,4.114063e-02
6.431437e+02,4.123622e-02
6.436258e+02,4.134951e-02
6.441079e+02,4.147223e-02
6.445900e+02,4.159394e-02
6.450721e+02,4.170349e-02
6.455543e+02,4.179092e-02
6.460364e+02,4.185057e-02
6.465185e+02,4.188173e-02
6.470006e+02,4.188969e-02
6.474827e+02,4.188403e-02
6.479648e+02,4.187699e-02
6.484470e+02,4.188199e-02
6.489291e+02,4.191104e-02
6.494112e+02,4.197337e-02
6.498933e+02,4.207422e-02
6.503754e+02,4.221435e-02
6.508575e+02,4.238893e-02
6.513397e+02,4.258810e-02
6.518218e+02,4.279878e-02
6.523039e+02,4.300623e-02
6.527860e+02,4.319768e-02
6.532681e+02,4.336683e-02
6.537502e+02,4.351361e-02
6.542324e+02,4.364453e-02
6.547145e+02,4.376951e-02
6.551966e+02,4.389938e-02
6.556787e+02,4.404281e-02
6.561608e+02,4.420433e-02
6.566429e+02,4.438493e-02
6.571251e+02,4.458205e-02
6.576072e+02,4.479142e-02
6.580893e+02,4.500611e-02
6.585714e+02,4.521818e-02
6.590535e+02,4.541907e-02
6.595356e+02,4.560116e-02
6.600178e+02,4.575981e-02
6.604999e+02,4.589598e-02
6.609820e+02,4.601495e-02
6.614641e+02,4.612470e-02
6.619462e+02,4.623142e-02
6.624283e+02,4.633706e-02
6.629105e+02,4.643723e-02
6.633926e+02,4.652419e-02
6.638747e+02,4.659043e-02
6.643568e+02,4.663381e-02
6.648389e+02,4.665912e-02
6.653210e+02,4.667937e-02
6.658032e+02,4.671092e-02
6.662853e+02,4.677166e-02
6.667674e+02,4.687244e-02
6.672495e+02,4.700767e-02
6.677316e+02,4.714910e-02
6.682137e+02,4.726103e-02
6.686959e+02,4.733122e-02
6.691780e+02,4.736932e-02
6.696601e+02,4.739086e-02
6.701422e+02,4.741034e-02
6.706243e+02,4.744316e-02
6.711064e+02,4.749945e-02
6.715886e+02,4.758089e-02
6.720707e+02,4.768331e-02
6.725528e+02,4.779788e-02
6.730349e+02,4.791619e-02
6.735170e+02,4.803105e-02
6.739991e+02,4.813961e-02
6.744813e+02,4.824153e-02
6.749634e+02,4.833696e-02
6.754455e+02,4.842464e-02
6.759276e+02,4.850198e-02
6.764097e+02,4.856760e-02
6.768918e+02,4.862330e-02
6.773740e+02,4.867541e-02
6.778561e+02,4.873457e-02
6.783382e+02,4.881268e-02
6.788203e+02,4.891895e-02
6.793024e+02,4.905759e-02
6.797845e+02,4.922601e-02
6.802667e+02,4.941580e-02
6.807488e+02,4.961454e-02
6.812309e+02,4.980974e-02
6.817130e+02,4.999072e-02
6.821951e+02,5.015042e-02
6.826772e+02,5.028607e-02
6.831594e+02,5.039899e-02
6.836415e+02,5.049471e-02
6.841236e+02,5.058219e-02
6.846057e+02,5.067232e-02
6.850878e+02,5.077540e-02
6.855699e+02,5.089858e-02
6.860521e+02,5.104281e-02
6.865342e+02,5.120298e-02
6.870163e+02,5.137032e-02
6.874984e+02,5.153374e-02
6.879805e+02,5.168494e-02
6.884626e+02,5.182048e-02
6.889448e+02,5.194242e-02
6.894269e+02,5.205660e-02
6.899090e+02,5.216983e-02
6.903911e+02,5.228717e-02
6.908732e+02,5.241182e-02
6.913553e+02,5.254527e-02
6.918375e+02,5.268900e-02
6.923196e+02,5.284551e-02
6.928017e+02,5.301839e-02
6.932838e+02,5.321078e-02
6.937659e+02,5.342432e-02
6.942480e+02,5.365835e-02
6.947302e+02,5.391003e-02
6.952123e+02,5.417544e-02
6.956944e+02,5.445195e-02
6.961765e+02,5.473652e-02
6.966586e+02,5.502684e-02
6.971407e+02,5.531804e-02
6.976229e+02,5.560115e-02
6.981050e+02,5.586394e-02
6.985871e+02,5.609409e-02
6.990692e+02,5.628242e-02
6.995513e+02,5.642868e-02
7.000334e+02,5.654196e-02
7.005156e+02,5.664010e-02
7.009977e+02,5.674275e-02
7.014798e+02,5.686640e-02
7.019619e+02,5.702030e-02
7.024440e+02,5.720494e-02
7.029261e+02,5.741496e-02
7.034083e+02,5.764344e-02
7.038904e+02,5.788608e-02
7.043725e+02,5.814344e-02
7.048546e+02,5.842014e-02
7.053367e+02,5.872219e-02
7.058188e+02,5.905505e-02
7.063010e+02,5.942221e-02
7.067831e+02,5.982542e-02
7.072652e+02,6.026722e-02
7.077473e+02,6.075131e-02
7.082294e+02,6.128272e-02
7.087115e+02,6.186586e-02
7.091937e+02,6.250221e-02
7.096758e+02,6.318868e-02
7.101579e+02,6.391793e-02
7.106400e+02,6.468118e-02
7.111221e+02,6.547227e-02
7.116042e+02,6.628985e-02
7.120864e+02,6.713841e-02
7.125685e+02,6.802525e-02
7.130506e+02,6.895825e-02
7.135327e+02,6.994198e-02
7.140148e+02,7.097820e-02
7.144969e+02,7.206755e-02
7.149791e+02,7.321262e-02
7.154612e+02,7.441967e-02
7.159433e+02,7.569724e-02
7.164254e+02,7.705190e-02
7.169075e+02,7.848280e-02
7.173896e+02,7.997602e-02
7.178718e+02,8.150638e-02
7.183539e+02,8.303809e-02
7.188360e+02,8.452881e-02
7.193181e+02,8.593872e-02
7.198002e+02,8.722817e-02
7.202823e+02,8.835614e-02
7.207645e+02,8.928087e-02
7.212466e+02,8.995594e-02
7.217287e+02,9.033737e-02
7.222108e+02,9.039731e-02
7.226929e+02,9.013133e-02
7.231750e+02,8.956576e-02
7.236572e+02,8.875024e-02
7.241393e+02,8.775079e-02
7.246214e+02,8.663239e-02
7.251035e+02,8.544466e-02
7.255856e+02,8.422291e-02
7.260677e+02,8.298711e-02
7.265499e+02,8.174861e-02
7.270320e+02,8.051738e-02
7.275141e+02,7.930347e-02
7.279962e+02,7.811449e-02
7.284783e+02,7.695331e-02
7.289604e+02,7.581519e-02
7.294426e+02,7.469056e-02
7.299247e+02,7.356966e-02
7.304068e+02,7.244992e-02
7.308889e+02,7.133875e-02
7.313710e+02,7.025278e-02
7.318531e+02,6.921110e-02
7.323353e+02,6.822797e-02
7.328174e+02,6.730919e-02
7.332995e+02,6.645025e-02
7.337816e+02,6.564123e-02
7.342637e+02,6.487223e-02
7.347458e+02,6.413991e-02
7.352280e+02,6.344809e-02
7.357101e+02,6.280654e-02
7.361922e+02,6.222496e-02
7.366743e+02,6.170947e-02
7.371564e+02,6.125922e-02
7.376385e+02,6.086767e-02
7.381207e+02,6.052489e-02
7.386028e+02,6.022089e-02
7.390849e+02,5.994803e-02
7.395670e+02,5.970006e-02
7.400491e+02,5.947057e-02
7.405312e+02,5.925211e-02
7.410134e+02,5.903554e-02
7.414955e+02,5.881251e-02
7.419776e+02,5.857902e-02
7.424597e+02,5.833687e-02
7.429418e+02,5.809420e-02
7.434240e+02,5.785977e-02
7.439061e+02,5.764132e-02
7.443882e+02,5.743981e-02
7.448703e+02,5.724955e-02
7.453524e+02,5.705997e-02
7.458345e+02,5.686107e-02
7.463167e+02,5.664750e-02
7.467988e+02,5.642057e-02
7.472809e+02,5.618723e-02
7.477630e+02,5.595518e-02
7.482451e+02,5.572947e-02
7.487272e+02,5.550919e-02
7.492094e+02,5.528779e-02
7.496915e+02,5.505603e-02
7.501736e+02,5.480703e-02
7.506557e+02,5.453928e-02
7.511378e+02,5.425837e-02
7.516199e+02,5.397576e-02
7.521021e+02,5.370507e-02
7.525842e+02,5.345958e-02
7.530663e+02,5.324857e-02
7.535484e+02,5.307601e-02
7.540305e+02,5.294098e-02
7.545126e+02,5.283851e-02
7.549948e+02,5.276031e-02
7.554769e+02,5.269649e-02
7.559590e+02,5.263750e-02
7.564411e+02,5.257459e-02
7.569232e+02,5.250216e-02
7.574053e+02,5.241964e-02
7.578875e+02,5.233030e-02
7.583696e+02,5.224086e-02
7.588517e+02,5.215802e-02
7.593338e+02,5.208633e-02
7.598159e+02,5.202533e-02
7.602980e+02,5.196987e-02
7.607802e+02,5.191202e-02
7.612623e+02,5.184400e-02
7.617444e+02,5.176187e-02
7.622265e+02,5.166635e-02
7.627086e+02,5.156314e-02
7.631907e+02,5.146077e-02
7.636729e+02,5.136838e-02
7.641550e+02,5.129328e-02
7.646371e+02,5.124078e-02
7.651192e+02,5.121442e-02
7.656013e+02,5.121707e-02
7.660834e+02,5.125148e-02
7.665656e+02,5.132054e-02
7.670477e+02,5.142578e-02
7.675298e+02,5.156694e-02
7.680119e+02,5.174130e-02
7.684940e+02,5.194481e-02
7.689761e+02,5.217390e-02
7.694583e+02,5.242708e-02
7.699404e+02,5.270647e-02
7.704225e+02,5.301761e-02
7.709046e+02,5.336804e-02
7.713867e+02,5.376428e-02
7.718688e+02,5.421061e-02
7.723510e+02,5.470814e-02
7.728331e+02,5.525482e-02
7.733152e+02,5.584702e-02
7.737973e+02,5.648018e-02
7.742794e+02,5.714923e-02
7.747615e+02,5.784721e-02
7.752437e+02,5.856371e-02
7.757258e+02,5.928466e-02
7.762079e+02,5.999129e-02
7.766900e+02,6.066146e-02
7.771721e+02,6.127337e-02
7.776542e+02,6.180409e-02
7.781364e+02,6.223196e-02
7.786185e+02,6.253798e-02
7.791006e+02,6.270543e-02
7.795827e+02,6.272411e-02
7.800648e+02,6.259389e-02
7.805469e+02,6.232757e-02
7.810291e+02,6.195054e-02
7.815112e+02,6.149614e-02
7.819933e+02,6.100302e-02
7.824754e+02,6.050543e-02
7.829575e+02,6.003028e-02
7.834396e+02,5.959803e-02
7.839218e+02,5.922272e-02
7.844039e+02,5.891587e-02
7.848860e+02,5.868961e-02
7.853681e+02,5.855563e-02
7.858502e+02,5.852405e-02
7.863323e+02,5.860053e-02
7.868145e+02,5.878361e-02
7.872966e+02,5.906367e-02
7.877787e+02,5.942456e-02
7.882608e+02,5.984839e-02
7.887429e+02,6.031751e-02
7.892250e+02,6.081767e-02
7.897072e+02,6.133874e-02
7.901893e+02,6.187274e-02
7.906714e+02,6.241230e-02
7.911535e+02,6.295072e-02
7.916356e+02,6.348219e-02
7.921177e+02,6.400466e-02
7.925999e+02,6.452119e-02
7.930820e+02,6.503954e-02
7.935641e+02,6.556901e-02
7.940462e+02,6.611615e-02
7.945283e+02,6.668161e-02
7.950104e+02,6.725897e-02
7.954926e+02,6.783807e-02
7.959747e+02,6.840736e-02
7.964568e+02,6.895902e-02
7.969389e+02,6.948972e-02
7.974210e+02,6.999885e-02
7.979031e+02,7.048484e-02
7.983853e+02,7.094312e-02
7.988674e+02,7.136452e-02
7.993495e+02,7.173915e-02
7.998316e+02,7.205988e-02
8.003137e+02,7.232445e-02
8.007958e+02,7.253538e-02
8.012780e+02,7.269596e-02
8.017601e+02,7.280573e-02
8.022422e+02,7.285855e-02
8.027243e+02,7.284386e-02
8.032064e+02,7.275178e-02
8.036885e+02,7.257921e-02
8.041707e+02,7.233272e-02
8.046528e+02,7.202762e-02
8.051349e+02,7.168096e-02
8.056170e+02,7.130641e-02
8.060991e+02,7.090919e-02
8.065812e+02,7.048683e-02
8.070634e+02,7.003362e-02
8.075455e+02,6.954689e-02
8.080276e+02,6.903079e-02
8.085097e+02,6.849696e-02
8.089918e+02,6.796003e-02
8.094739e+02,6.743130e-02
8.099561e+02,6.691597e-02
8.104382e+02,6.641207e-02
8.109203e+02,6.591388e-02
8.114024e+02,6.541629e-02
8.118845e+02,6.491928e-02
8.123666e+02,6.442795e-02
8.128488e+02,6.395037e-02
8.133309e+02,6.349350e-02
8.138130e+02,6.305932e-02
8.142951e+02,6.264464e-02
8.147772e+02,6.224294e-02
8.152593e+02,6.184775e-02
8.157415e+02,6.145583e-02
8.162236e+02,6.106758e-02
8.167057e+02,6.068626e-02
8.171878e+02,6.031488e-02
8.176699e+02,5.995366e-02
8.181520e+02,5.959959e-02
8.186342e+02,5.924778e-02
8.191163e+02,5.889379e-02
8.195984e+02,5.853576e-02
8.200805e+02,5.817462e-02
8.205626e+02,5.781276e-02
8.210447e+02,5.745180e-02
8.215269e+02,5.709160e-02
8.220090e+02,5.673018e-02
8.224911e+02,5.636586e-02
8.229732e+02,5.599906e-02
8.234553e+02,5.563403e-02
8.239374e+02,5.527778e-02
8.244196e+02,5.493885e-02
8.249017e+02,5.462389e-02
8.253838e+02,5.433785e-02
8.258659e+02,5.408446e-02
8.263480e+02,5.386835e-02
8.268301e+02,5.369911e-02
8.273123e+02,5.359282e-02
